Date	Customer ID	Rgn	Item	Sum of angels	Punching holes	Surface treatment	Open	Weight	Strip thickness	Tolerance	Steel grade	Meters	Revenue	Raw material cost	Total costs
30.03.2017	44126441	GB	SECTION_001352-1.25	1.569,000				23.206,563	1,25	4	FVZ	11.000,000	46.769,58	20.163,86	32.595,45
30.03.2017	4461818	BY	SECTION_0217767-1.5	1.311,000	X			17.898,000	1,5	4	FVZ	10.000,000	36.253,10	14.321,11	27.066,55
30.03.2017	4461818	BY	SECTION_0217767-1.5	1.311,000	X			17.898,000	1,5	4	FVZ	10.000,000	42.209,70	14.321,11	31.221,79
30.03.2017	4461818	BY	SECTION_0217767-1.5	1.311,000	X			17.898,000	1,5	4	FVZ	10.000,000	44.469,10	14.321,11	32.753,72
30.03.2017	4461818	BY	SECTION_0217767-1.5	1.311,000	X			17.898,000	1,5	4	FVZ	10.000,000	44.469,10	14.321,11	32.775,69
30.03.2017	4414595	FR	SECTION_0012786-1	1.884,000	X	X		21.300,975	1	4	FVZ	13.500,000	55.513,10	19.636,24	44.739,31
30.03.2017	4414595	FR	SECTION_0012786-1	1.884,000	X	X		21.300,975	1	4	FVZ	13.500,000	55.445,03	19.636,24	44.739,31
30.03.2017	4414595	FR	SECTION_0012786-1	1.884,000	X	X		21.300,975	1	4	FVZ	13.500,000	55.458,00	19.636,24	44.739,31
30.03.2017	4414595	FR	SECTION_0012786-1	1.884,000	X	X		21.300,975	1	4	FVZ	13.500,000	55.401,64	19.636,24	44.739,31
30.03.2017	4424419	DE	SECTION_0017605-4	360,000		X		15.648,975	3	4	WB	3.000,000	19.379,49	10.249,02	16.896,84
30.03.2017	4414592	DE	SECTION_0009185-1.2_004	560,000		X	X	2.331,000	1,2	4	CRNI	3.000,000	15.222,93	3.280,23	9.410,14
30.03.2017	44142449	PL	SECTION_0207802-4	684,000		X		27.259,125	3	4	WB	5.000,000	42.466,45	19.210,61	29.636,90
30.03.2017	44144946	DE	SECTION_0014078-2	720,000	X	X		18.133,500	2	4	KB	7.500,000	35.277,45	13.212,33	25.221,07
30.03.2017	4412995	DE	SECTION_0216068-2.5	2.376,000	X			63.192,500	2,5	1	WB	5.000,000	92.943,50	41.391,03	68.076,09
30.03.2017	44584495	US	SECTION_0208818-4.8	360,000		X		149.306,510	4,8	4	WB	17.769,000	242.737,52	103.676,09	180.999,56
30.03.2017	44584495	US	SECTION_0208818-4.8	360,000		X		149.306,510	4,8	4	WB	17.769,000	202.362,51	103.676,09	148.501,25
30.03.2017	44584495	US	SECTION_0208818-4.8	360,000		X		149.306,510	4,8	4	WB	17.769,000	199.944,25	103.676,09	146.336,46
30.03.2017	44584495	US	SECTION_0208818-4.8	360,000		X		149.306,510	4,8	4	WB	17.769,000	196.955,34	103.676,09	144.006,78
30.03.2017	44584495	US	SECTION_0208818-4.8	360,000		X		149.306,510	4,8	4	WB	17.769,000	196.293,11	103.676,09	143.281,48
30.03.2017	44584495	US	SECTION_0208818-4.8	360,000		X		149.306,510	4,8	4	WB	17.769,000	209.426,28	103.676,09	154.102,10
30.03.2017	443962	IT	SECTION_0005209-1	360,000	X			6.519,425	1	4	FVZ	11.000,000	31.288,26	5.502,73	20.250,79
30.03.2017	443962	IT	SECTION_0005209-1	360,000	X			6.519,425	1	4	FVZ	11.000,000	31.092,66	5.502,73	20.249,98
30.03.2017	443962	IT	SECTION_0005209-1	360,000	X			6.519,425	1	4	FVZ	11.000,000	31.491,64	5.502,73	20.249,11
30.03.2017	443962	IT	SECTION_0005209-1	360,000	X			6.519,425	1	4	FVZ	11.000,000	30.843,78	5.502,73	20.230,17
30.03.2017	443962	IT	SECTION_0005209-1	360,000	X			6.519,425	1	4	FVZ	11.000,000	29.663,51	5.502,73	20.230,44
30.03.2017	443962	IT	SECTION_0005209-1	360,000	X			6.519,425	1	4	FVZ	11.000,000	30.841,51	5.502,73	20.227,61
30.03.2017	443962	IT	SECTION_0005209-1	360,000	X			6.519,425	1	4	FVZ	11.000,000	31.026,97	5.502,73	20.224,06
30.03.2017	443962	IT	SECTION_0005209-1	360,000	X			6.519,425	1	4	FVZ	11.000,000	31.149,81	5.502,73	20.210,86
30.03.2017	443962	IT	SECTION_0005209-1	360,000	X			6.519,425	1	4	FVZ	11.000,000	22.783,86	5.502,73	16.524,37
30.03.2017	443962	IT	SECTION_0005209-1	360,000	X			6.519,425	1	4	FVZ	11.000,000	22.829,93	5.502,73	16.524,37
30.03.2017	443962	IT	SECTION_0005209-1	360,000	X			6.519,425	1	4	FVZ	11.000,000	22.927,71	5.502,73	16.524,37
30.03.2017	443962	IT	SECTION_0005209-1	360,000	X			6.519,425	1	1	FVZ	11.000,000	21.675,13	5.502,73	15.619,92
30.03.2017	441256	DE	SECTION_0012260-2.5	360,000				60.788,437	2,5	4	WB	15.000,000	78.565,50	41.457,23	56.194,74
30.03.2017	4448218	IE	SECTION_0018264-4.2_001	2.111,000				114.724,456	3,2	4	WB	6.776,000	177.847,81	79.897,24	149.114,36
13.04.2017	4457249	DE	SECTION_0204667-6	120,000			X	221.047,365	6	4	WB	7.700,000	257.797,54	144.319,67	181.735,02
13.04.2017	4457249	DE	SECTION_0204667-6	120,000			X	221.047,365	6	4	WB	7.700,000	257.797,54	144.319,67	181.735,02
13.04.2017	4457249	DE	SECTION_0204667-6	120,000			X	221.047,365	6	4	WB	7.700,000	257.797,54	144.319,67	181.735,02
31.03.2017	4435644	CL	SECTION_0018094-2.5	868,000				44.578,188	2,5	4	WB	11.800,000	54.897,26	29.660,98	46.016,34
31.03.2017	44144296	CH	SECTION_0015865-0.6	542,000			X	1.064,448	0,6	4	CRNI	6.336,000	10.824,07	2.051,32	6.501,67
31.03.2017	649244	SE	SECTION_0215477-0.8	2.042,000		X		172.386,000	0,8	4	KB	180.000,000	327.202,20	176.563,70	299.157,81
31.03.2017	443781	AT	SECTION_0009956-2	360,000	X		X	133.764,000	2	4	FVZ	60.000,000	162.060,60	103.910,80	131.100,69
31.03.2017	4456497	DE	SECTION_020342-2	1.980,000	X			13.957,300	2	4	FVZ	2.000,000	37.773,06	11.604,12	28.654,36
31.03.2017	4461218	DE	SECTION_0214824-2	807,000	X	X		28.691,750	2	4	FVZ	5.000,000	49.450,05	24.767,49	37.656,16
31.03.2017	4461218	DE	SECTION_0214824-2	807,000	X	X		28.691,750	2	4	FVZ	5.000,000	49.450,05	24.767,49	37.656,16
31.03.2017	4461218	DE	SECTION_0214824-2	807,000	X	X		28.691,750	2	4	FVZ	5.000,000	49.450,05	24.767,49	37.656,16
31.03.2017	4461218	DE	SECTION_0214824-2	807,000	X	X		28.691,750	2	4	FVZ	5.000,000	49.450,05	24.767,49	37.656,16
31.03.2017	4412627	DE	SECTION_021773-0.8	270,000	X	X	X	12.640,000	0,8	4	CRNI	40.000,000	67.110,92	17.206,18	33.874,21
31.03.2017	4412627	DE	SECTION_021773-0.8	270,000	X	X	X	12.640,000	0,8	4	CRNI	40.000,000	67.110,92	17.206,18	33.874,21
31.03.2017	4412627	DE	SECTION_021773-0.8	270,000	X	X	X	12.640,000	0,8	4	CRNI	40.000,000	74.916,12	19.896,36	35.107,26
31.03.2017	4412627	DE	SECTION_021773-0.8	270,000	X	X	X	12.640,000	0,8	4	CRNI	40.000,000	74.916,12	19.896,36	35.107,26
31.03.2017	4454161	DE	SECTION_0220878-2_001	360,000				22.570,000	2	4	WB	5.000,000	29.424,99	15.671,59	22.885,54
31.03.2017	4454161	DE	SECTION_0220876-1.5_001	360,000				11.245,000	1,5	4	WB	5.000,000	17.022,42	8.122,66	13.617,76
31.03.2017	4414296	FR	SECTION_0018154-0.9	344,000			X	3.697,108	0,9	4	CRNI	15.999,600	21.689,70	4.481,39	10.035,67
31.03.2017	4412267	BE	SECTION_0012845-1.5	360,000	X		X	80.070,000	1,5	4	FVZ	50.000,000	94.997,50	61.322,12	90.872,23
31.03.2017	4412267	BE	SECTION_0012845-1.5	360,000	X		X	80.070,000	1,5	4	FVZ	50.000,000	94.997,50	61.322,12	90.872,23
03.04.2017	443344	CH	SECTION_0204179-1.5	1.449,000		X		8.495,662	1,5	4	WB	3.000,000	23.415,60	5.740,75	15.558,28
31.03.2017	443144	GB	SECTION_0016199-4_001	540,000	X	X	X	20.927,478	3	1	CRNI	4.126,080	112.212,51	23.402,71	41.897,68
31.03.2017	4461727	BE	SECTION_0015770-0.8	1.080,000				6.484,100	0,8	4	FVZ	5.000,000	13.505,05	5.564,77	11.682,22
31.03.2017	4458949	SE	SECTION_0211948-1.5	360,000				7.287,750	1,5	4	CRNI	3.000,000	33.626,33	8.986,74	15.865,33
03.04.2017	444163	DE	SECTION_0017194-4_001	180,000		X	X	17.419,500	3	4	CRNI	10.000,000	79.023,64	21.347,54	33.481,51
03.04.2017	4452675	ES	SECTION_0209020-2	1.404,000	X		X	32.106,500	2	4	FVZ	10.000,000	60.798,40	26.788,15	46.766,81
03.04.2017	4452675	ES	SECTION_0209020-2	1.404,000	X		X	32.106,500	2	4	FVZ	10.000,000	58.641,70	26.788,15	44.649,60
03.04.2017	44564425	HR	SECTION_0207562-2	360,000	X	X		46.346,400	2	4	WB	12.000,000	62.482,68	30.498,16	47.964,38
03.04.2017	44564425	HR	SECTION_0207562-2	360,000	X	X		46.346,400	2	4	WB	12.000,000	62.482,68	30.498,16	47.964,38
03.04.2017	44145144	DE	SECTION_0202614-6	180,000			X	14.977,800	6	4	WB	3.000,000	19.256,25	9.779,80	16.339,90
03.04.2017	4443744	FR	SECTION_0015100-0.5_001	252,000			X	403,200	0,5	4	CRNI	10.080,000	11.283,85	0,00	7.061,97
03.04.2017	443956	AT	SECTION_0008417-1.25	1.620,000				7.432,969	1,25	4	FVZ	3.000,000	21.936,72	6.140,27	14.696,49
03.04.2017	4414498	NL	SECTION_001736-2	360,000		X		10.809,450	2	4	KB	3.000,000	16.699,02	8.624,94	18.214,64
03.04.2017	4414592	DE	SECTION_0214598-1.85	900,000				9.711,196	1,85	4	WB	3.000,000	18.116,28	6.541,60	14.380,71
03.04.2017	443766	HU	SECTION_0016762-2	840,000		X		90.934,400	2	4	WB	32.000,000	109.437,12	59.848,63	77.533,35
03.04.2017	443766	HU	SECTION_0016762-2	840,000		X		90.934,400	2	4	KB	32.000,000	120.282,24	66.257,62	84.090,39
03.04.2017	4441845	SI	SECTION_0219840-4	528,000				20.488,500	4	4	WB	2.500,000	40.001,65	13.376,30	28.956,99
03.04.2017	44142449	PL	SECTION_0015017-2	360,000		X		38.622,000	2	1	WB	10.000,000	50.528,40	25.415,14	36.569,10
03.04.2017	4414229	PL	SECTION_0211009-2.5	360,000	X	X	X	25.684,219	2,5	4	FVZ	7.500,000	40.438,13	0,00	35.398,58
03.04.2017	4414229	PL	SECTION_0211009-2.5	360,000	X	X	X	25.684,219	2,5	4	FVZ	7.500,000	40.438,13	0,00	35.398,58
03.04.2017	4414229	PL	SECTION_0211009-2.5	360,000	X	X	X	25.684,219	2,5	4	FVZ	7.500,000	40.438,13	0,00	35.398,58
03.04.2017	4414229	PL	SECTION_0211009-2.5	360,000	X	X	X	25.684,219	2,5	4	FVZ	7.500,000	40.438,13	0,00	35.398,58
03.04.2017	4414229	PL	SECTION_0211009-2.5	360,000	X	X	X	25.684,219	2,5	4	FVZ	7.500,000	40.438,13	0,00	35.398,58
03.04.2017	4414229	PL	SECTION_0211009-2.5	360,000	X	X	X	25.684,219	2,5	4	FVZ	7.500,000	40.438,13	0,00	35.398,58
03.04.2017	4414229	PL	SECTION_0211009-2.5	360,000	X	X	X	25.684,219	2,5	4	FVZ	7.500,000	40.438,13	0,00	35.398,58
03.04.2017	4414229	PL	SECTION_0211009-2.5	360,000	X	X	X	25.684,219	2,5	4	FVZ	7.500,000	40.438,13	0,00	35.398,58
03.04.2017	4414229	PL	SECTION_0211009-2.5	360,000	X	X	X	25.684,219	2,5	4	FVZ	7.500,000	40.438,13	0,00	35.398,58
03.04.2017	4414229	PL	SECTION_0211009-2.5	360,000	X	X	X	25.684,219	2,5	4	FVZ	7.500,000	40.438,13	0,00	35.398,58
03.04.2017	4418964	DE	SECTION_0204245-1	785,000			X	908,500	1	4	CRNI	5.000,000	10.551,45	1.075,11	5.261,34
03.04.2017	44144462	DE	SECTION_0011151-1.8_001	1.800,000			X	11.975,040	1,8	4	FVZ	2.640,000	38.120,60	9.915,86	18.710,86
03.04.2017	4414152	BY	SECTION_0009910-2	720,000				41.448,000	2	1	FVZ	33.000,000	54.225,60	33.075,07	53.874,11
03.04.2017	4414152	BY	SECTION_0009910-2	720,000				41.448,000	2	1	FVZ	33.000,000	54.225,60	33.075,07	53.874,11
03.04.2017	4414152	BY	SECTION_0009910-2	720,000				41.448,000	2	1	FVZ	33.000,000	54.225,60	33.075,07	53.874,11
03.04.2017	4445681	CZ	SECTION_0017554-1	3.176,000			X	21.666,000	1	4	KB	10.000,000	31.528,90	15.900,06	24.229,72
03.04.2017	443781	DE	SECTION_0016976-0.75	360,000			X	11.404,982	0,75	4	FVZ	10.528,000	21.624,51	9.996,57	17.817,13
03.04.2017	443781	DE	SECTION_0016976-0.75	360,000			X	11.404,982	0,75	4	FVZ	10.528,000	21.624,51	9.996,57	17.817,13
07.04.2017	4416444	DE	SECTION_0215004-1.5	720,000		X		9.835,200	1,5	4	CRNI	4.000,000	65.767,60	17.624,19	29.190,16
07.04.2017	445244644	DE	SECTION_022235-2.9	0,000		X	X	572,540	2,9	4	NE-LEG	500,000	5,14	0,00	6.160,65
09.04.2017	44144467	DE	SECTION_0215900-5	360,000	X		X	71.140,625	5	4	FVZ	5.000,000	104.240,50	61.487,44	77.164,86
10.04.2017	441449144	DE	SECTION_0014168-0.6_002	630,000	X		X	10.377,638	0,6	4	KB	18.367,500	64.871,77	7.775,76	60.003,30
10.04.2017	441449144	DE	SECTION_0014168-0.6_004	630,000	X		X	10.377,638	0,6	4	KB	18.367,500	71.261,81	7.775,76	65.939,85
10.04.2017	4414262	FR	SECTION_0014998-2	360,000		X		11.850,674	2	4	EVZ	16.060,000	33.976,86	9.856,90	24.185,39
10.04.2017	4414262	FR	SECTION_0014998-2	360,000		X		11.850,674	2	4	EVZ	16.060,000	32.327,50	9.856,90	22.240,30
10.04.2017	4449856	MA	SECTION_0012970-2.5	1.040,000	X		X	34.181,648	2,5	4	FVZ	0,000	57.790,93	27.415,60	41.878,21
10.04.2017	44641446	DE	SECTION_0224825-2	741,000		X		3.570,800	2	4	CRNI	2.000,000	26.655,12	0,00	9.105,04
10.04.2017	4462487	DE	SECTION_0215140-5	360,000				42.809,975	5	4	WB	2.600,000	45.740,53	29.724,62	39.646,70
10.04.2017	4412758	DE	SECTION_0217421-5	360,000			X	75.360,000	5	4	WB	16.000,000	90.598,65	49.202,58	68.197,30
10.04.2017	4412758	DE	SECTION_0217421-5	360,000			X	75.360,000	5	4	WB	16.000,000	90.598,65	49.202,58	68.197,30
10.04.2017	4412758	DE	SECTION_0217421-5	360,000			X	75.360,000	5	4	WB	16.000,000	101.936,73	49.202,58	77.766,47
10.04.2017	4414555	FR	SECTION_021316-5	360,000			X	23.120,213	5	4	WB	900,000	35.001,80	15.095,13	25.833,53
10.04.2017	4414555	FR	SECTION_0214122-5	360,000			X	27.200,250	5	4	WB	1.500,000	33.352,86	17.758,57	29.450,14
10.04.2017	4414546	FR	SERVICE_0002859-4_001	0,000									208.301,20	93.744,96	181.130,05
10.04.2017	4414546	FR	SERVICE_0002859-4_002	0,000									204.817,03	92.805,80	177.628,77
10.04.2017	4414546	FR	SERVICE_0002859-4_004	0,000									214.360,50	92.961,32	188.355,22
10.04.2017	4414546	FR	SERVICE_0002859-4_004	0,000									213.947,97	92.882,33	187.915,63
10.04.2017	4414546	FR	SERVICE_0002859-4_005	0,000									210.419,28	92.287,19	184.192,05
10.04.2017	4414546	FR	SERVICE_0002859-4_006	0,000									210.087,37	92.218,89	183.844,47
10.04.2017	4414546	FR	SERVICE_0002859-4_007	0,000									207.646,23	91.784,68	181.264,79
10.04.2017	4414546	FR	SERVICE_0002859-4_008	0,000									207.418,83	91.746,03	181.028,60
10.04.2017	4414546	FR	SERVICE_0002859-4_009	0,000									205.865,68	91.505,93	179.391,65
10.04.2017	4414546	FR	SERVICE_0002859-4_010	0,000									205.372,53	91.400,26	178.885,85
10.04.2017	4414546	FR	SERVICE_0002859-4_011	0,000									205.222,93	91.384,28	178.720,68
10.04.2017	4414546	FR	SERVICE_0002859-4_012	0,000									207.455,17	91.751,10	181.076,16
10.04.2017	4414546	FR	SERVICE_0002859-4_014	0,000									208.416,17	93.750,92	181.248,95
10.04.2017	4414546	FR	SERVICE_0002859-4_014	0,000									204.977,41	92.850,25	177.778,66
10.04.2017	4414546	FR	SERVICE_0002859-4_015	0,000									208.037,45	91.882,59	181.694,16
10.04.2017	44644571	FR	SECTION_0221478-1.5	540,000		X		8.972,550	1,5	4	FVZ	4.000,000	18.937,88	7.336,22	13.984,22
28.07.2017	44144594	NL	SECTION_0222906-2	360,000				10.214,700	2	4	CRNI	3.000,000	44.285,36	10.903,90	23.796,21
28.07.2017	4421992	DE	SECTION_0016992-1.5	360,000	X			18.978,356	1,5	4	WB	15.350,000	43.410,44	11.640,06	32.060,93
28.07.2017	4421992	DE	SECTION_0016992-1.5	360,000	X			18.978,356	1,5	4	WB	15.350,000	81.582,56	11.640,06	60.848,55
28.07.2017	4421992	DE	SECTION_0016992-1.5	360,000	X			18.978,356	1,5	4	WB	15.350,000	76.609,10	11.640,06	53.570,84
28.07.2017	4421992	DE	SECTION_0016992-1.5	360,000	X			18.978,356	1,5	4	WB	15.350,000	46.508,69	11.640,06	34.110,55
28.07.2017	4421992	DE	SECTION_0016992-1.5	360,000	X			18.978,356	1,5	4	WB	15.350,000	47.978,76	11.640,06	35.162,75
28.07.2017	4421992	DE	SECTION_0016992-1.5	360,000	X			18.978,356	1,5	4	WB	15.350,000	53.586,24	11.640,06	38.817,25
28.07.2017	4421992	DE	SECTION_0016992-1.5	360,000	X			18.978,356	1,5	4	WB	15.350,000	53.391,77	11.640,06	38.347,42
28.07.2017	4421992	DE	SECTION_0016992-1.5	360,000	X			18.978,356	1,5	4	WB	15.350,000	59.215,91	11.640,06	43.097,21
28.07.2017	4421992	DE	SECTION_0016992-1.5	360,000	X			18.978,356	1,5	4	WB	15.350,000	50.253,48	11.640,06	39.507,49
28.07.2017	4421992	DE	SECTION_0016992-1.5	360,000	X			18.978,356	1,5	4	WB	15.350,000	51.969,80	11.640,06	41.564,08
28.07.2017	4421992	DE	SECTION_0016992-1.5	360,000	X			18.978,356	1,5	4	WB	15.350,000	70.023,14	11.640,06	71.639,43
28.07.2017	4421992	DE	SECTION_0016992-1.5	360,000	X			18.978,356	1,5	4	WB	15.350,000	45.809,77	11.640,06	38.970,13
28.07.2017	4421992	DE	SECTION_0016992-1.5	360,000	X			18.978,356	1,5	4	WB	15.350,000	52.909,94	11.640,06	41.936,76
28.07.2017	4421992	DE	SECTION_0016992-1.5	360,000	X			18.978,356	1,5	4	WB	15.350,000	46.116,90	11.640,06	36.601,50
28.07.2017	4421992	DE	SECTION_0016992-1.5	360,000	X			18.978,356	1,5	4	WB	15.350,000	85.796,39	11.640,06	73.061,84
28.07.2017	4421992	DE	SECTION_0016992-1.5	360,000	X			18.978,356	1,5	4	WB	15.350,000	94.635,92	11.640,06	88.586,36
28.07.2017	4421992	DE	SECTION_0016992-1.5	360,000	X			18.978,356	1,5	4	WB	15.350,000	77.026,76	11.640,06	71.390,22
28.07.2017	4421992	DE	SECTION_0016992-1.5	360,000	X			18.978,356	1,5	4	WB	15.350,000	62.906,21	11.640,06	50.975,08
28.07.2017	4421992	DE	SECTION_0016992-1.5	360,000				18.978,356	1,5	4	WB	15.350,000	51.678,17	11.640,06	41.945,97
11.04.2017	443945	AT	SERVICE_01984	0,000									0,00	0,00	0,00
12.04.2017	443945	AT	SERVICE_02178	0,000									0,00	0,00	0,00
12.04.2017	443945	AT	SERVICE_00699	0,000									122,21	0,00	0,00
12.04.2017	443945	AT	SERVICE_00127	0,000									1.354,92	0,00	0,00
13.04.2017	443945	AT	SERVICE_01742	0,000									0,00	0,00	0,00
10.04.2017	443124	CH	SECTION_0224764-1.5	1.218,000			X	4.521,600	1,5	4	FVZ	3.000,000	22.398,87	3.528,06	11.650,20
10.04.2017	443124	CH	SECTION_0224758-1.5	2.416,000			X	7.771,500	1,5	4	FVZ	3.000,000	28.345,20	6.065,83	13.855,13
10.04.2017	443124	CH	SECTION_0224761-1.5	2.058,000			X	7.072,065	1,5	4	FVZ	3.000,000	27.112,80	5.518,01	13.259,44
11.04.2017	443228	CH	SECTION_0007841-2	983,000		X		12.599,250	2	4	WB	3.000,000	34.075,86	8.487,71	18.094,50
12.04.2017	443124	CH	SECTION_0018259-1.5	900,000		X		9.216,000	1,5	4	CRNI	3.000,000	57.671,74	13.801,20	25.997,53
12.04.2017	443124	CH	SECTION_0016895-1.5	540,000		X		12.660,000	1,5	4	CRNI	5.000,000	77.986,13	19.861,47	30.651,92
12.04.2017	443124	CH	SECTION_0016895-1.5	540,000		X		12.501,750	1,5	4	CRNI	5.000,000	61.815,18	14.521,24	24.353,34
15.12.2017	4416422	CH	SECTION_0219028-1	2.155,000				33.733,000	1	4	CRNI	20.000,000	198.153,85	40.561,08	63.136,02
10.04.2017	44144644	GB	SECTION_0015974-4.2	360,000				19.819,680	3,2	4	WB	6.000,000	28.037,10	12.980,25	21.443,79
11.04.2017	4446192	AT	SECTION_0017512-2	360,000				17.564,375	2	4	WB	12.500,000	49.167,63	0,00	7.083,95
11.04.2017	44144418	DE	SECTION_0011168-0.88_002	900,000	X	X	X	15.435,235	0,88	4	FVZ	7.600,000	30.986,64	14.107,96	27.303,08
11.04.2017	4414152	BY	SECTION_001837-1.5	700,000	X		X	20.400,188	1,5	4	FVZ	6.600,000	30.976,37	16.065,30	24.961,58
19.04.2017	4414152	BY	SECTION_001837-1.5	700,000	X		X	20.400,188	1,5	4	FVZ	6.600,000	30.976,37	16.266,88	25.167,81
11.04.2017	4414486	DE	SECTION_0016492-1	360,000		X		1.386,450	1	4	CRNI	3.000,000	16.366,92	2.191,46	7.992,12
11.04.2017	44129449	DE	SECTION_0015266-1	780,000	X	X	X	5.347,616	1	4	FVZ	4.650,000	22.922,64	7.884,69	22.947,39
11.04.2017	44129449	DE	SECTION_0015266-1	780,000	X	X	X	5.347,616	1	4	FVZ	4.650,000	22.922,64	7.884,69	24.592,64
11.04.2017	44129449	DE	SECTION_0015266-1	780,000	X	X	X	5.347,616	1	4	FVZ	4.650,000	13.658,07	5.773,77	14.680,35
11.04.2017	44129449	DE	SECTION_0015266-1	780,000	X	X	X	5.347,616	1	4	FVZ	4.650,000	13.658,07	5.773,77	14.680,35
11.04.2017	44129449	DE	SECTION_0014992-1	780,000	X	X	X	5.805,075	1	4	FVZ	3.000,000	20.796,75	6.449,17	17.219,61
11.04.2017	44129449	DE	SECTION_0014992-1	780,000	X	X	X	5.805,075	1	4	FVZ	3.000,000	20.796,75	6.449,17	16.488,36
11.04.2017	44129449	DE	SECTION_0014992-1	780,000	X	X	X	5.805,075	1	4	FVZ	3.000,000	14.018,55	4.722,57	11.347,44
11.04.2017	44129449	DE	SECTION_0014992-1	780,000	X	X	X	5.805,075	1	4	FVZ	3.000,000	14.018,55	4.722,57	11.347,44
11.04.2017	44129449	DE	SECTION_0014991-1	780,000	X	X	X	6.015,848	1	4	FVZ	3.900,000	13.738,18	5.397,73	12.352,88
11.04.2017	44129449	DE	SECTION_0014991-1	780,000	X	X	X	6.015,848	1	4	FVZ	3.900,000	13.738,18	5.397,73	12.352,88
11.04.2017	44129449	DE	SECTION_0014991-1	780,000	X	X	X	6.015,848	1	4	FVZ	3.900,000	21.107,93	7.371,15	17.316,80
11.04.2017	44129449	DE	SECTION_0014991-1	780,000	X	X	X	6.015,848	1	4	FVZ	3.900,000	21.107,93	7.371,15	18.364,90
11.04.2017	67842	RU	SECTION_001345-4	360,000		X		14.087,610	3	4	WB	3.000,000	18.362,76	9.227,27	15.722,67
11.04.2017	441673	DE	SECTION_0008404-2.5_001	1.426,000		X	X	15.624,000	2,5	4	FVZ	3.000,000	27.390,09	11.907,60	21.587,43
11.04.2017	4414558	FR	SECTION_0016111-0.8	1.099,000				4.652,726	0,8	4	FVZ	5.040,000	11.128,57	4.011,09	9.760,17
12.04.2017	4414122	DE	SECTION_0009224-1.5	900,000				43.567,500	1,5	4	FVZ	10.000,000	66.344,20	36.304,92	50.202,15
12.04.2017	44144544	TR	SECTION_0017051-2	929,000				41.950,400	2	4	WB	10.000,000	54.841,80	29.128,18	42.126,22
12.04.2017	44144544	TR	SECTION_0017051-2	929,000				41.950,400	2	4	WB	10.000,000	54.841,80	29.128,18	42.126,22
12.04.2017	4412285	NL	SECTION_0014184-2	720,000				37.758,500	2	1	WB	10.000,000	48.063,60	24.849,19	34.799,18
12.04.2017	44144544	TR	SECTION_0016985-2.5	852,000				41.813,025	2,5	4	WB	6.000,000	57.244,98	28.903,73	41.383,35
12.04.2017	44144544	TR	SECTION_0016985-2.5	852,000				41.813,025	2,5	4	WB	6.000,000	57.244,98	28.903,73	41.383,35
12.04.2017	67681	HU	SECTION_0007774-0.8	682,000			X	8.779,440	0,8	4	FVZ	12.000,000	16.760,64	7.528,43	13.984,96
12.04.2017	67681	HU	SECTION_0007611-1	540,000	X	X	X	7.747,950	1	4	FVZ	7.000,000	16.247,14	6.388,85	12.691,80
12.04.2017	67681	HU	SECTION_0007611-1	540,000	X	X	X	7.747,950	1	4	FVZ	7.000,000	16.247,14	6.388,85	12.691,80
12.04.2017	443612	ES	SECTION_0016607-1.5	900,000		X		7.647,862	1,5	4	FVZ	3.000,000	16.514,16	6.021,33	13.736,64
12.04.2017	4412821	IT	SECTION_0214096-4	540,000		X		29.908,500	4	4	WB	3.000,000	47.601,45	21.233,10	34.226,92
20.04.2017	4412821	IT	SECTION_0010675-1.5	660,000		X		14.071,125	1,5	4	WB	10.000,000	24.442,60	9.871,64	18.757,88
12.04.2017	4414517	DE	SECTION_0010476-2	1.080,000				16.368,000	2	4	CRNI	6.000,000	120.775,20	25.145,59	39.301,72
12.04.2017	4414517	DE	SECTION_0010476-2	1.080,000				16.368,000	2	4	CRNI	6.000,000	120.775,20	25.145,59	39.301,72
12.04.2017	4414517	DE	SECTION_0010476-2	1.080,000				16.368,000	2	4	CRNI	6.000,000	120.775,20	25.145,59	39.301,72
13.04.2017	4414419	DE	SECTION_0217820-1.25	4.908,000				5.377,250	1,25	4	FVZ	2.000,000	14.747,72	4.255,76	12.828,62
13.04.2017	446143	HU	SECTION_0015814-2	270,000			X	2.559,600	2	4	CRNI	2.000,000	16.046,67	2.759,18	5.952,71
13.04.2017	44144919	DE	SERVICE_0001559-2_001	0,000									5.799,21	1.853,06	3.235,97
13.04.2017	44144919	DE	SERVICE_0001559-2_002	0,000									5.613,59	1.853,18	3.187,35
28.07.2017	622449	DE	SECTION_0016991-4	180,000	X		X	3.768,000	4	4	CRNI	1.500,000	23.228,70	5.880,69	12.998,55
15.12.2017	4414129	CZ	SECTION_0225798-1.5	900,000		X		3.628,584	1,5	4	WB	1.200,000	12.681,40	2.489,59	8.529,24
18.12.2017	44144915	GR	SECTION_020239-2	180,000		X	X	7.451,220	2	4	WB	7.000,000	8.339,24	4.631,24	8.204,06
20.12.2017	443945	AT	SERVICE_00111	0,000									259,83	0,00	0,00
18.12.2017	443781	DE	SECTION_0207466-2_001	360,000				321.015,500	2	4	FVZ	188.500,000	327.882,54	231.620,11	288.848,99
19.12.2017	44338	CH	SECTION_001537-1.5_059	720,000	X	X		295.800,000	1,5	4	FVZ	150.000,000	543.407,14	225.856,47	352.514,68
